0       1
1       0.5
2       0.8333333333333333
3       0.5833333333333333
4       0.7833333333333332
5       0.6166666666666666
6       0.7595238095238095
7       0.6345238095238095
8       0.7456349206349207
9       0.6456349206349207
10      0.7365440115440116
11      0.6532106782106782
12      0.7301337551337552
13      0.6587051837051838
14      0.7253718503718505
15      0.6628718503718505
16      0.7216953797836152
17      0.6661398242280596
18      0.718771403175428
19      0.6687714031754279
20      0.7163904507944756
21      0.6709359053399302
22      0.7144141662094954
23      0.6727474995428288
24      0.7127474995428288
25      0.6742859610812904
26      0.7113229981183273
27      0.6756087124040416
28      0.7100914710247312
29      0.6767581376913979
30      0.7090162022075269
31      0.6777662022075269
32      0.7080692325105572
33      0.6786574678046748
34      0.7072288963761034
35      0.6794511185983256
36      0.7064781456253526
37      0.6801623561516684
38      0.7058033817926941
39      0.6808033817926941
40      0.7051936256951331
